,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380
WT2D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.53999974600003e-05,0.0,0.0,0.0,0.0,0.00464379953562,0.0,0.0,0.0,0.0,0.0,0.0,0.00246309975369,0.0,0.0,0.0,0.0,0.0,0.00080469991953,0.0,0.00184309981569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000569999943,0.0,0.0,0.0,0.0,0.0,0.0584083941591606,0.00232679976732,0.0,0.0149839985016001,0.0,0.00597149940285,0.0,0.0,0.0,0.00791689920831,0.0,0.0,0.0,0.0,0.00352979964702,0.0371036962896304,0.0,0.0,0.0,0.0,0.0,0.0,0.00084739991526,0.00138349986165,0.0,0.0,0.009089999091,0.00455569954443,0.0,0.0,0.0,0.00313009968699,0.0,0.0,0.0,7.59999924000008e-06,0.00386549961345,0.0,0.0052209994779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00594989940501,0.0006169999383,0.0654784934521507,0.0641173935882606,0.00017659998234,0.0096582990341701,0.00461069953893,0.00576579942342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.63999933600007e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19999978000002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7199990280001e-05,0.0,0.00014289998571,0.0,0.0,0.0,0.0,0.0,0.0,0.00097669990233,1.00999989900001e-05,0.0,0.0,0.0,0.0,3.39999966000003e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137569986243001,0.0219760978023902,0.0,0.00383579961642,0.00595459940454,0.00066779993322,0.0,0.00543349945665,0.0,0.00083309991669,0.0,0.0,0.0,0.0,0.0,0.00740309925969,0.00618959938104,0.0,0.0,0.00210639978936,0.00226179977382,0.0,0.0450729954927004,0.00874079912592,0.0241368975863102,0.0,0.00297919970208,0.0,0.0001689999831,0.00192979980702,0.0,0.0,0.0,0.00013109998689,0.0,0.00030449996955,0.0,0.0,0.0,0.00711429928857,0.00553239944676,0.0031979996802,0.0,0.0,0.0,0.00042469995753,0.00025809997419,0.0,0.00098839990116,0.0,0.0,0.0,0.00015919998408,0.0452984954701504,0.0,2.20999977900002e-05,0.0903300909669909,0.0,0.0,6.69999933000007e-06,0.00266629973337,0.0270406972959303,0.0,0.0,0.129208587079141,4.32999956700004e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119989988001001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0551018944898105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021219997878,0.0,0.0,0.0003269999673,0.00024669997533,0.0,0.0,0.0,0.00264869973513,0.00049149995085,0.00269849973015,0.0,0.0,0.0,0.00241759975824,0.00040009995999,2.91999970800003e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0124761987523801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022709997729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118164988183501,0.0,0.0,0.0,0.0
WT2D.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.46999935300006e-05,1.69999983000002e-05,0.0,0.0,0.0,0.0313990968600903,0.0,0.0,0.0,0.0,0.0,0.0,0.0133159986684001,0.0,0.0,0.0,0.0,0.0,0.00049109995089,0.0,0.0183284981671502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00059319994068,0.0,0.0,0.0,0.0,0.0,0.00319159968084,0.0,0.0,0.0,0.0,0.0199976980002302,0.0409138959086104,0.00512959948704,0.0,0.00175679982432,0.0,0.0,0.0,0.0,0.0115716988428301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008529999147,0.0515661948433805,0.0224084977591502,0.0,0.00140939985906,0.0103032989696701,0.0,0.0,0.0,0.00184679981532,0.0,0.0,0.0,0.0,0.0202722979727702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00165639983436,5.33999946600005e-05,0.00014939998506,0.0127598987240101,0.0,0.00425119957488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00483309951669,0.0,0.0,0.0,0.0,0.0,0.00137139986286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0203877979612202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022639997736,0.0,0.0,0.0,0.0,0.0,1.57999984200002e-05,0.0,4.97999950200005e-05,6.30999936900006e-05,0.0,0.0,7.82999921700008e-05,1.67999983200002e-05,0.00462409953759,0.0,0.00254549974545,0.0,0.00014229998577,0.00304779969522,0.0,0.00142259985774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00102579989742,0.0,0.0,0.0,0.0,0.0,0.0,0.0224299977570002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36999956300004e-05,0.0,0.0,0.00013169998683,0.00021759997824,0.0,0.0,0.0129114987088501,0.0183098981690102,0.0,0.005869999413,0.0535605946439405,0.00633289936671,0.0,0.00845209915479,0.0,0.00022259997774,0.0,0.0,1.30999986900001e-05,0.0,0.0,0.0111554988844501,0.0132115986788401,0.0137739986226001,0.0,0.00527309947269,0.0114010988598901,0.0,0.0253065974693403,0.00633169936683,0.0350857964914204,0.0,0.0,0.0,0.0,0.0120501987949801,0.0,0.0,0.0,0.00053409994659,0.0,0.00062759993724,0.0,0.0,0.0,0.00119729988027,0.00562359943764,0.00230089976991,0.0,0.0,0.0,0.00224139977586,0.00222039977796,0.0,0.0,0.0,0.0,0.0,0.00059019994098,0.128378187162181,9.07999909200009e-05,2.95999970400003e-05,0.0331030966896903,0.0120527987947201,0.0,0.00024309997569,0.00213189978681,0.0264914973508503,0.0,0.0,0.124875787512421,6.51999934800006e-05,0.0,0.0284660971533903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012049998795,0.0,0.0,7.69999923000008e-06,0.0,0.0,0.0,0.0,0.00011829998817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0337899966210003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030479996952,0.00011119998888,2.87999971200003e-05,0.00162549983745,0.00046939995306,0.0,0.0,0.0,0.00373409962659,0.0,0.00248029975197,0.0,0.0,0.0,0.00047269995273,5.28999947100005e-05,0.0,0.00134739986526,0.0,0.0,0.0,0.0,0.0,0.00013759998624,5.82999941700006e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00560279943972,0.0,0.0,0.0,0.0
WT2D.2,0.0383820884853735,0.0033096990070903,0.0035797989260603,7.86999763900071e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0289629913111026,0.0,0.0,0.0,0.0,0.0,9.06999727900082e-05,0.044263486720954,0.00057339982798,0.0,0.0,0.0,0.0,0.00010159996952,0.0,0.022031693390492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035379989386,0.0,0.0,0.0,0.0026062992181102,0.0011215996635201,0.0,0.0,0.0,0.0054670983598704,0.0,0.00012589996223,5.78999826300052e-05,0.0,0.0084768974569307,0.0,0.0,0.0,0.0016393995081801,0.0142023957392813,0.0,0.0,0.0,0.0,0.0,0.0038883988334803,0.00034829989551,0.0182504945248516,0.0199718940084318,0.00025279992416,0.0,0.0200307939907618,0.0,0.00013339995998,0.0,0.0035178989446303,0.0,0.0030228990931302,0.0059112982266105,0.0,0.0012749996175001,0.0,0.0,0.0,0.0,0.0,0.0,0.00090269972919,0.0019734994079501,8.58999742300077e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0020068993979301,0.00043019987094,0.0005159998452,0.021945493416352,0.0038210988536703,0.0179493946151816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022289993313,0.0,0.00104139968758,0.0,0.0,0.0046055986183204,0.0,0.0,0.0,0.00012589996223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024809992557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050664984800504,0.0128074961577512,0.0,0.0038414988475503,0.0169815949055215,0.0685524794342562,0.0,0.0081831975450407,0.0,0.00019759994072,0.0,0.0,0.0,0.0,0.00011719996484,0.0038150988554703,0.0099929970021009,0.0,0.0,0.0067217979834606,0.0050562984831104,0.0094127971761608,0.0,0.0023255993023202,0.0055417983374605,0.0,0.0,0.0,0.0017355994793201,0.00068259979522,0.0,0.0,0.0,0.0032182990345102,0.0,0.0090321972903408,0.0028977991306602,0.0,0.0,0.0053425983972204,0.0001809999457,0.0029025991292202,0.0,0.0,0.0,0.00062719981184,0.0028735991379202,0.0,0.0026097992170602,0.0,0.0,0.0,0.0011419996574001,0.033347589995723,0.0,0.00011369996589,0.151365854590244,0.0,0.0,0.0,0.0232089930373021,0.0,0.0,0.0,0.10847996745601,0.0,0.0,0.0,0.0,0.0,0.0,0.00018729994381,0.0,0.0,0.00011779996466,0.0,0.0,0.0,0.0,0.0142919957124013,0.0,0.0,4.05999878200037e-05,0.0,0.0,0.00012509996247,0.00024549992635,0.0,0.0,0.0,0.0,0.0,0.0821673753497874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83999854800044e-05,0.0,0.0,0.0,0.0,0.00054319983704,0.0,0.0002849999145,0.0,0.0,0.0031800990459702,0.0011216996634901,0.0,0.0027616991714902,0.0,0.0,0.0,0.0,0.0,0.0,0.00018959994312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0784155764753271,0.0,0.0,0.0,0.0
WT2D.3,0.0078534047120428,0.0,0.0,6.08000364800219e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0131407078844247,0.0,0.0,0.0,0.0,0.0,0.0,0.0051585030951018,0.0,0.0,0.0,0.0,0.0,0.0004766002859601,0.0,0.0092002055201233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019680011808,0.0,0.0,0.0,0.0061880037128022,0.0,0.0,0.0,0.0,0.0169523101713861,0.0,9.00000540000324e-06,0.0,0.0003961002376601,0.0,0.0,0.0,0.0,0.0006973004183802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020834012500407,0.0125616075369645,0.0011321006792604,0.0003066001839601,0.0025889015533409,0.0014232008539205,0.0,0.0003661002196601,0.0,0.0025448015268809,0.0,0.0004335002601001,0.0,0.0,0.0050016030009618,0.0,0.0,0.0,0.0,0.0,0.0,0.0045417027250216,0.0053150031890019,0.0013908008344805,0.0,0.0,0.0062707037624222,0.0,0.0,0.0,7.38000442800266e-05,0.0,0.0006644003986402,0.0097825058695035,0.00027320016392,0.0016643009985806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64000458400275e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081355048813029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021307012784207,0.0,0.002832601699561,4.98000298800179e-05,0.0,0.0014922008953205,0.0,0.00017790010674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0329717197830319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9900029940018e-05,0.0,0.0,0.0128830077298046,0.0095280057168034,0.0,0.0015085009051005,0.0043377026026215,0.0013234007940404,0.0,0.0010120006072003,0.0,0.0002913001747801,0.0,0.0,0.0,0.0,0.0,0.0117098070258842,0.0109456065673639,0.24995774997465,0.0,0.0033558020134812,0.0085928051556831,0.0,0.0329484197690519,0.0060016036009621,0.0225997135598281,0.0,0.0,0.0,0.0,0.0008680005208003,0.0,0.0,0.0,0.0003988002392801,0.0,0.00010940006564,0.002847601708561,0.0,0.0,0.0032986019791611,0.0008037004822202,0.0200296120177672,0.0,0.0,0.0,0.0020685012411007,0.0045010027006016,0.0,0.0,0.0,0.0,0.0,0.0006406003843602,0.160703996422398,0.0,5.0000030000018e-06,0.0896291537774923,0.0043255025953015,0.0,0.0,0.0142139085283451,0.0105514063308438,0.0,0.0,0.123131173878704,1.75000105000063e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.67000280200168e-05,7.67000460200276e-05,0.0,0.0012508007504804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005135003081001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022760013656,0.0,0.0,0.00023220013932,4.23000253800152e-05,0.0,0.0,0.0,0.0,0.0,6.69000401400241e-05,0.0009433005659803,0.0,0.0,0.0046278027766816,1.49000089400054e-05,0.0,0.0019356011613607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0082181049308629,0.0,0.0,0.0,0.0
WT2D.4,0.0911861908813809,0.0,0.0,0.00028059997194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00192189980781,0.0,0.00057729994227,0.00047749995225,0.0,0.00015789998421,0.0,0.0157710984228902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00508769949123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00169139983086,0.00345049965495,0.00031139996886,6.65999933400007e-05,0.0,0.0115416988458301,0.0217504978249502,0.0,0.0,0.0,0.0001959999804,0.0182019981798002,0.0,0.0,0.00057939994206,0.0355861964413804,0.00020239997976,0.0,0.0,0.0,0.0,0.00304509969549,0.00080179991982,0.0143531985646801,0.0026939997306,0.00053009994699,0.00088319991168,0.0304516969548303,0.0,0.0,0.0,0.0,0.00197629980237,0.0045329995467,0.00040619995938,0.00014369998563,0.00243259975674,0.0,0.0099241990075801,0.0,0.0,0.0,0.0,0.00498059950194,0.0123771987622801,0.00118259988174,0.0,0.0,0.0,0.0,0.0,0.0,0.0013359998664,0.00131389986861,0.00194809980519,0.00616279938372,0.00093889990611,0.00693389930661,0.0,0.0,0.0,0.00058839994116,0.0,0.0,0.0,0.0,0.00038969996103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001789999821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.84999911500009e-05,0.0,0.0,0.00015649998435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.71999912800009e-05,0.0,0.0,0.00305309969469,0.00771639922836,0.0,0.00421839957816,0.0136067986393201,0.0325514967448503,0.0,0.00064019993598,0.0,0.00439619956038,0.0,0.0,0.0,0.0,0.0,0.00641279935872,0.0248525975147402,0.0155346984465302,0.0,0.00603869939613,0.0144808985519101,0.0231821976817802,0.0,0.00312559968744,0.0164693983530602,0.0,0.0,0.0,0.0,0.00086979991302,0.0,0.0,0.0,0.00038689996131,0.0,0.00127539987246,0.00845149915485,0.0,0.0,0.0002739999726,0.00100779989922,0.00026269997373,0.00057419994258,0.0,0.0,0.00336559966344,0.00520969947903,0.0,0.00302039969796,0.0,0.0,0.0,0.00155819984418,0.0310699968930003,6.73999932600007e-05,2.15999978400002e-05,0.170783982921602,0.0,0.0,0.0,0.00123629987637,0.0,0.0,0.0,0.242643875735612,0.0,0.0,0.00500769949923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.88999951100005e-05,0.0,0.0,0.0,0.00228079977192,0.00254549974545,0.0,0.0,0.0,0.0,0.00086219991378,0.0,0.0,0.0,0.0,0.0,0.0134091986590801,0.00136159986384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00088519991148,0.0,0.00171479982852,0.0,0.0,0.0,0.0,0.0,0.0,0.00077929992207,0.00124789987521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25999977400002e-05,0.00159879984012,0.0,0.0,0.0,0.0
WT2D.5,0.00176880017688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010960001096,0.0,0.0,0.0,0.0,0.00570880057088,0.0152208015220802,0.0,0.0,0.0,0.0,0.0,0.0127629012762901,0.00032760003276,0.0,0.0,0.0,0.0,0.00158750015875,0.0,0.0144046014404601,0.0,0.0,0.0,0.0,0.00028430002843,0.0,0.0,0.00238410023841,0.0,0.0,0.0,0.0,0.0,0.0255014025501403,0.0345036034503603,0.0,0.0,0.0,0.0892864089286409,0.0,0.0,0.0,0.00852750085275,0.0,0.0,0.00017540001754,0.0,0.00013030001303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100405010040501,0.0378898037889804,0.0,0.00075290007529,0.00303180030318,0.00145770014577,0.0,0.00051140005114,0.0,0.00210810021081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140741014074101,0.0001860000186,0.00562640056264,0.0356277035627704,5.70000057000006e-06,0.00102870010287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.60000086000009e-05,0.0,0.0,0.0,0.0,0.0,9.7500009750001e-05,0.0,0.0,0.00032960003296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012590001259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00554740055474,0.0,0.0,0.00062750006275,0.0,0.0,0.0,0.0,2.87000028700003e-05,0.0,0.0,0.0,6.27000062700006e-05,0.0,5.18000051800005e-05,0.0,0.00126040012604,0.0,0.0,0.0223604022360402,0.0,0.0001380000138,0.0,0.0,0.00020850002085,0.00013920001392,0.0,1.83000018300002e-05,0.0,0.0,0.0,0.0001490000149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.22000052200005e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0690074069007407,0.0244327024432702,0.0,0.0118252011825201,0.0313998031399803,0.00021370002137,0.0,0.00787880078788,0.0,0.00409740040974,0.0,0.0,0.00013240001324,0.0,7.04000070400007e-05,0.0151971015197102,0.0164224016422402,0.0,0.0,0.00514720051472,0.0224216022421602,0.0,0.0,0.00523960052396,0.0183419018341902,0.0,0.0347000034700004,0.0,0.0,5.70000057000006e-05,0.0,0.0,0.0,0.00135590013559,0.0,0.00011520001152,0.0,0.0,0.0,0.00272490027249,0.0,0.0177996017799602,0.0,0.0,0.0,0.00121220012122,0.0,0.0,0.00034570003457,0.0,0.0,0.0,0.0,0.117403111740311,0.00018740001874,6.26000062600006e-05,0.0618490061849006,0.0,0.0,0.0,0.0,0.0709824070982407,0.0,0.0,0.0573203057320306,9.24000092400009e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012550001255,0.0,0.0,0.0,0.0002030000203,0.0,0.0,0.0,0.0,0.00019540001954,0.0,0.0,0.00134140013414,0.0,0.0316243031624303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037190003719,0.0,0.0,0.0,0.00184370018437,0.0,0.00278630027863,0.0,0.0,0.0,0.00353610035361,0.0010040001004,4.58000045800005e-05,0.0,0.0,0.0,0.0,0.00019650001965,0.0,0.00069430006943,0.00032750003275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.55000085500009e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00127590012759,0.0,0.0,0.0,0.0
